# Italy expansion photo credits (Wikimedia Commons, CC/PD licensed)
# public path | Commons file | license | author

highlights/portofino-3.jpg | https://commons.wikimedia.org/wiki/File:Foto_dell'Ottica_del_Faro_di_Portofino.jpg | CC BY-SA 4.0 | Francesco Adami
highlights/portofino-4.jpg | https://commons.wikimedia.org/wiki/File:Abbey_of_San_Fruttuoso_Camogli_Liguria.jpg | CC BY 4.0 | Hayden Soloviev
highlights/portofino-5.jpg | https://commons.wikimedia.org/wiki/File:Santa_Margherita_Ligure,_Italy.jpg | CC BY 4.0 | Quintin Soloviev
highlights/ravenna-1.jpg | https://commons.wikimedia.org/wiki/File:Apse_mosaic_-_Basilica_of_San_Vitale_(Ravenna).jpg | CC BY-SA 4.0 | Petar Milošević
highlights/ravenna-2.jpg | https://commons.wikimedia.org/wiki/File:Mausoleum_of_Galla_Placidia_mosaics_(Ravenna).jpg | CC BY-SA 4.0 | Petar Milošević
highlights/ravenna-3.jpg | https://commons.wikimedia.org/wiki/File:Three_Wise_Men_from_the_East._Part_of_the_mosaic_on_the_left_wall_of_the_Basilica_of_Sant'Apollinare-Nuovo._Ravenna,_Italy.jpg | CC BY-SA 3.0 | Ввласенко
highlights/ravenna-4.jpg | https://commons.wikimedia.org/wiki/File:Ravenna,_tomba_di_Dante_(09).jpg | CC BY-SA 4.0 | Gianni Careddu
highlights/ravenna-5.jpg | https://commons.wikimedia.org/wiki/File:Ravenna_-_Basilica_di_Sant'Apollinare_in_Classe_-_2024-09-14_21-12-34_001.jpg | CC BY-SA 4.0 | Terragio67


		
			<div
highlights/siracusa-1.jpg | https://commons.wikimedia.org/wiki/File:Lungomare_Alfeo.jpg | CC BY 2.0 | Gregory Palmer
highlights/siracusa-2.jpg | https://commons.wikimedia.org/wiki/File:Blue_Hour_Piazza_Duomo_5_-_Syracuse_-_Unesco_World_Heritage.jpg | CC BY-SA 4.0 | Dario Giannobile
highlights/siracusa-3.jpg | https://commons.wikimedia.org/wiki/File:Greek_theater_of_Syracuse_AvL.JPG | CC BY-SA 3.0 | AlexanderVanLoon
highlights/siracusa-4.jpg | https://commons.wikimedia.org/wiki/File:Ear_of_Dionysius_Archeological_park_in_Syracuse_01.jpg | CC BY-SA 4.0 | Eleroja
